file,total_nodes,leaf_nodes,internal_nodes,max_depth,average_branching_factor,max_branching_factor,min_branching_factor,first_branching_factor,depth_per_nodes,internal_per_depth,state,total_segments,avg_segment_len,max_segment_len,min_segment_len,std_dev_len,code_analysis,mental_execution,test_generation,bug_fixing,language_mapping,high_level_plan,empty
../codelingua/segment_trees/r1_level3_Python_C/qid_atcoder_ABC155_E___atcoder_AGC025_A___codeforces_110_B.json,72,20,52,23,1.37,4,1,1,0.3194444444444444,2.260869565217391,correct,71,458.3098591549296,5654.0,89.0,807.4116774616332,7,50,0,0,0,14,0
../codelingua/segment_trees/r1_level3_Python_C/qid_codeforces_350_B___atcoder_ABC152_C___codeforces_276_B.json,47,9,38,24,1.21,3,1,1,0.5106382978723404,1.5833333333333333,correct,46,1096.9130434782608,5641.0,85.0,1323.9676704023143,3,36,0,0,0,7,0
../codelingua/segment_trees/r1_level3_Python_C/qid_codeforces_665_A___atcoder_ABC135_D___codeforces_96_B.json,94,32,62,45,1.5,5,1,1,0.4787234042553192,1.3777777777777778,correct,93,581.7204301075269,4917.0,103.0,843.4813258620927,3,67,0,1,0,22,0
../codelingua/segment_trees/r1_level3_Python_C/qid_atcoder_ABC143_A___atcoder_AGC034_B___atcoder_ABC042_A.json,50,14,36,30,1.36,4,1,1,0.6,1.2,correct,49,811.1428571428571,3545.0,62.0,908.8533755965994,2,41,0,0,0,6,0
../codelingua/segment_trees/r1_level3_Python_C/qid_atcoder_ABC171_B___atcoder_ABC172_D___atcoder_ABC042_A.json,97,23,74,45,1.3,4,1,1,0.4639175257731959,1.6444444444444444,correct,96,316.0520833333333,1790.0,69.0,312.62805779700875,1,63,0,1,0,30,1
../codelingua/segment_trees/r1_level3_Python_C/qid_codeforces_231_A___codeforces_678_B___atcoder_AGC025_A.json,41,14,27,14,1.48,5,1,1,0.34146341463414637,1.9285714285714286,correct,40,576.875,5357.0,69.0,952.6407611853457,5,24,0,0,0,11,0
../codelingua/segment_trees/r1_level3_Python_C/qid_codeforces_624_B___codeforces_579_A___atcoder_ABC132_A.json,78,24,54,28,1.43,5,1,1,0.358974358974359,1.9285714285714286,correct,77,729.2467532467532,4625.0,101.0,940.3925573907414,5,51,1,1,0,19,0
../codelingua/segment_trees/r1_level3_Python_C/qid_atcoder_AGC028_B___atcoder_ABC164_D___atcoder_ABC051_A.json,49,15,34,21,1.41,7,1,1,0.42857142857142855,1.619047619047619,correct,48,901.5416666666666,5862.0,100.0,1347.776150337451,6,29,0,0,0,13,0
../codelingua/segment_trees/r1_level3_Python_C/qid_codeforces_581_A___codeforces_92_A___atcoder_ABC122_D.json,58,19,39,28,1.46,4,1,1,0.4827586206896552,1.3928571428571428,correct,57,983.7543859649123,5497.0,104.0,1270.5087884204636,9,38,0,1,0,9,0
../codelingua/segment_trees/r1_level3_Python_C/qid_atcoder_ABC151_A___codeforces_59_A___atcoder_ABC135_D.json,87,28,59,27,1.46,3,1,1,0.3103448275862069,2.185185185185185,incorrect,86,680.9883720930233,8095.0,103.0,1131.3888653195609,4,66,0,2,0,14,0
../codelingua/segment_trees/r1_level3_Python_C/qid_atcoder_ABC105_D___atcoder_ABC178_A___codeforces_59_A.json,66,19,47,36,1.38,4,1,1,0.5454545454545454,1.3055555555555556,correct,65,660.9076923076923,5199.0,106.0,951.8047614117896,11,49,0,0,0,5,0
../codelingua/segment_trees/r1_level3_Python_C/qid_codeforces_59_A___atcoder_ABC051_A___codeforces_147_A.json,100,28,72,41,1.38,5,1,1,0.41,1.7560975609756098,correct,99,577.010101010101,8172.0,101.0,974.3212550592303,11,59,2,8,0,19,0
../codelingua/segment_trees/r1_level3_Python_C/qid_codeforces_265_B___atcoder_ABC129_E___atcoder_ABC178_A.json,44,13,31,25,1.39,5,1,1,0.5681818181818182,1.24,correct,43,963.2790697674419,8698.0,132.0,1466.53742383339,5,31,0,1,0,6,0
../codelingua/segment_trees/r1_level3_Python_C/qid_atcoder_ABC171_B___atcoder_ABC129_E___codeforces_579_A.json,69,25,44,21,1.55,4,1,1,0.30434782608695654,2.0952380952380953,incorrect,68,730.8088235294117,10391.0,100.0,1333.1309713552732,5,50,0,0,0,13,0
../codelingua/segment_trees/r1_level3_Python_C/qid_codeforces_231_A___atcoder_ABC129_E___atcoder_ABC142_A.json,61,19,42,20,1.43,4,1,1,0.32786885245901637,2.1,correct,60,722.55,7895.0,106.0,1182.171205946707,2,46,1,0,1,10,0
../codelingua/segment_trees/r1_level3_Python_C/qid_codeforces_632_B___atcoder_AGC046_A___codeforces_110_B.json,35,9,26,23,1.31,4,1,1,0.6571428571428571,1.1304347826086956,correct,34,1065.5588235294117,8241.0,74.0,1922.4872177716927,6,16,1,1,0,10,0
../codelingua/segment_trees/r1_level3_Python_C/qid_atcoder_ABC122_D___atcoder_ABC135_D___codeforces_59_A.json,75,25,50,40,1.48,6,1,1,0.5333333333333333,1.25,correct,74,711.3108108108108,6389.0,69.0,1129.7067497494518,1,58,1,0,0,14,0
../codelingua/segment_trees/r1_level3_Python_C/qid_atcoder_ABC178_A___codeforces_514_A___codeforces_669_A.json,56,15,41,23,1.34,2,1,1,0.4107142857142857,1.7826086956521738,correct,55,521.7454545454545,3547.0,105.0,611.8563199223787,1,46,1,0,0,7,0
../codelingua/segment_trees/r1_level3_Python_C/qid_atcoder_ABC178_B___atcoder_ABC129_E___codeforces_96_B.json,75,19,56,51,1.32,4,1,1,0.68,1.0980392156862746,correct,74,670.5,5567.0,100.0,891.3579182102801,5,55,1,0,0,13,0
../codelingua/segment_trees/r1_level3_Python_C/qid_codeforces_596_B___codeforces_147_A___atcoder_ABC051_A.json,68,16,52,34,1.29,4,1,1,0.5,1.5294117647058822,correct,67,465.65671641791045,4325.0,100.0,669.9420723994523,8,47,2,4,0,6,0
../codelingua/segment_trees/r1_level3_Python_C/qid_codeforces_350_B___atcoder_ABC150_E___atcoder_ABC158_A.json,87,28,59,41,1.46,4,1,1,0.47126436781609193,1.4390243902439024,correct,86,731.4767441860465,12807.0,103.0,1541.743609773147,6,61,0,3,1,15,0
../codelingua/segment_trees/r1_level3_Python_C/qid_codeforces_621_A___atcoder_ABC124_C___codeforces_147_A.json,103,36,67,35,1.52,5,1,1,0.33980582524271846,1.9142857142857144,incorrect,102,619.4607843137255,4826.0,100.0,869.4171562122584,5,76,0,3,0,17,1
../codelingua/segment_trees/r1_level3_Python_C/qid_atcoder_AGC007_C___atcoder_ARC062_B___atcoder_ABC155_E.json,102,30,72,48,1.4,3,1,1,0.47058823529411764,1.5,correct,101,447.1089108910891,7459.0,73.0,798.5788239239768,3,71,4,0,1,22,0
../codelingua/segment_trees/r1_level3_Python_C/qid_codeforces_79_A___atcoder_ABC124_C___codeforces_514_A.json,49,9,40,35,1.2,3,1,1,0.7142857142857143,1.1428571428571428,correct,48,801.3541666666666,5265.0,107.0,1108.8085706582758,0,36,1,0,0,11,0
../codelingua/segment_trees/r1_level3_Python_C/qid_atcoder_ABC162_D___atcoder_ABC136_B___atcoder_ABC132_A.json,65,21,44,15,1.45,5,1,1,0.23076923076923078,2.933333333333333,correct,64,805.328125,7094.0,72.0,1108.8055929719837,7,40,0,0,0,17,0
../codelingua/segment_trees/r1_level3_Python_C/qid_codeforces_56_B___atcoder_ABC169_C___codeforces_669_A.json,47,13,34,26,1.35,4,1,1,0.5531914893617021,1.3076923076923077,correct,46,632.0652173913044,4449.0,101.0,858.5863161726028,5,34,0,1,0,6,0
../codelingua/segment_trees/r1_level3_Python_C/qid_codeforces_609_B___atcoder_ABC136_B___codeforces_49_A.json,69,14,55,42,1.24,2,1,1,0.6086956521739131,1.3095238095238095,incorrect,68,605.2058823529412,5323.0,101.0,779.2556256544673,9,36,1,1,0,21,0
../codelingua/segment_trees/r1_level3_Python_C/qid_codeforces_581_A___codeforces_79_A___codeforces_59_A.json,26,6,20,18,1.25,3,1,1,0.6923076923076923,1.1111111111111112,correct,25,1019.84,7198.0,107.0,1586.1069919775273,0,17,0,0,0,8,0
../codelingua/segment_trees/r1_level3_Python_C/qid_codeforces_678_B___atcoder_ABC172_D___atcoder_ABC169_D.json,28,6,22,17,1.23,3,1,1,0.6071428571428571,1.2941176470588236,correct,27,951.3333333333334,6317.0,85.0,1422.0528498239114,6,11,0,1,0,9,0
../codelingua/segment_trees/r1_level3_Python_C/qid_codeforces_154_A___atcoder_ABC124_C___atcoder_ABC129_E.json,61,19,42,20,1.43,5,1,1,0.32786885245901637,2.1,correct,60,705.7333333333333,5900.0,74.0,1121.2168762624915,6,41,1,2,0,10,0
../codelingua/segment_trees/r1_level3_Python_C/qid_codeforces_519_B___codeforces_682_B___atcoder_ABC174_C.json,60,11,49,43,1.2,2,1,1,0.7166666666666667,1.1395348837209303,correct,59,664.6949152542373,4128.0,69.0,779.1357779558971,4,45,0,1,0,7,2
../codelingua/segment_trees/r1_level3_Python_C/qid_codeforces_672_A___codeforces_147_A___atcoder_ABC135_D.json,73,15,58,45,1.24,2,1,1,0.6164383561643836,1.288888888888889,correct,72,583.8472222222222,4679.0,103.0,784.1275345342175,9,47,0,4,0,12,0
../codelingua/segment_trees/r1_level3_Python_C/qid_atcoder_ABC124_A___atcoder_AGC025_A___atcoder_AGC046_A.json,48,15,33,20,1.42,3,1,1,0.4166666666666667,1.65,correct,47,519.936170212766,5534.0,100.0,863.3745573457504,2,35,2,0,0,8,0
../codelingua/segment_trees/r1_level3_Python_C/qid_atcoder_ABC134_E___atcoder_ABC051_A___codeforces_58_B.json,82,17,65,37,1.25,4,1,1,0.45121951219512196,1.7567567567567568,correct,81,714.4197530864197,4822.0,62.0,856.0371905501175,5,68,0,0,0,8,0
../codelingua/segment_trees/r1_level3_Python_C/qid_codeforces_154_A___atcoder_ABC129_E___atcoder_ARC062_B.json,90,26,64,43,1.39,6,1,1,0.4777777777777778,1.4883720930232558,correct,89,413.9438202247191,5753.0,85.0,661.9127647746367,5,65,0,0,0,19,0
../codelingua/segment_trees/r1_level3_Python_C/qid_atcoder_ABC140_D___codeforces_96_B___atcoder_ARC062_B.json,71,22,49,31,1.43,4,1,1,0.43661971830985913,1.5806451612903225,correct,70,569.4142857142857,3783.0,65.0,630.5438070004208,3,47,0,0,0,20,0
../codelingua/segment_trees/r1_level3_Python_C/qid_atcoder_AGC017_A___atcoder_ABC124_C___atcoder_ABC042_A.json,88,21,67,28,1.3,4,1,1,0.3181818181818182,2.392857142857143,correct,87,466.4022988505747,4671.0,104.0,610.6729315247069,4,66,1,0,0,16,0
../codelingua/segment_trees/r1_level3_Python_C/qid_atcoder_ABC140_D___atcoder_ABC155_E___atcoder_ABC136_B.json,46,13,33,17,1.36,3,1,1,0.3695652173913043,1.9411764705882353,correct,45,885.0666666666667,5373.0,112.0,1280.187528876496,2,31,1,0,0,11,0
../codelingua/segment_trees/r1_level3_Python_C/qid_codeforces_609_B___atcoder_ABC149_C___atcoder_AGC025_A.json,68,14,54,26,1.24,3,1,1,0.38235294117647056,2.076923076923077,correct,67,628.0746268656717,5311.0,111.0,889.4311480231185,7,34,0,0,0,26,0
../codelingua/segment_trees/r1_level3_Python_C/qid_atcoder_ABC169_E___atcoder_AGC046_A___atcoder_ABC172_D.json,38,12,26,17,1.42,5,1,1,0.4473684210526316,1.5294117647058822,correct,37,781.5945945945946,3743.0,107.0,889.1554188435556,6,21,1,3,0,6,0
../codelingua/segment_trees/r1_level3_Python_C/qid_atcoder_ARC062_B___atcoder_ABC155_E___codeforces_276_B.json,75,21,54,34,1.37,5,1,1,0.4533333333333333,1.588235294117647,correct,74,471.9594594594595,3179.0,105.0,550.0799055078629,4,58,1,0,0,11,0
../codelingua/segment_trees/r1_level3_Python_C/qid_atcoder_AGC004_B___codeforces_622_A___atcoder_ABC132_A.json,55,16,39,25,1.38,4,1,1,0.45454545454545453,1.56,correct,54,563.3333333333334,4960.0,114.0,950.8728859753122,6,37,0,0,0,11,0
../codelingua/segment_trees/r1_level3_Python_C/qid_codeforces_519_B___codeforces_31_A___atcoder_ABC169_D.json,65,20,45,31,1.42,3,1,1,0.47692307692307695,1.4516129032258065,correct,64,915.28125,7399.0,100.0,1432.0320168978888,2,52,0,2,0,8,0
../codelingua/segment_trees/r1_level3_Python_C/qid_codeforces_189_A___atcoder_ABC132_A___codeforces_49_A.json,45,9,36,25,1.22,2,1,1,0.5555555555555556,1.44,correct,44,843.2954545454545,6781.0,76.0,1308.5700624540327,0,31,0,1,0,12,0
../codelingua/segment_trees/r1_level3_Python_C/qid_atcoder_AGC025_A___atcoder_ABC172_D___codeforces_678_B.json,46,9,37,32,1.22,3,1,1,0.6956521739130435,1.15625,correct,45,813.2888888888889,5687.0,100.0,1262.0595833474708,1,39,0,1,0,4,0
../codelingua/segment_trees/r1_level3_Python_C/qid_atcoder_AGC025_A___codeforces_96_B___codeforces_58_B.json,48,16,32,18,1.47,4,1,1,0.375,1.7777777777777777,correct,47,672.3829787234042,3690.0,100.0,824.5337431645968,1,35,0,0,0,11,0
../codelingua/segment_trees/r1_level3_Python_C/qid_atcoder_ABC167_C___atcoder_ABC178_A___codeforces_669_A.json,62,22,40,28,1.52,4,1,2,0.45161290322580644,1.4285714285714286,correct,61,669.7704918032787,6625.0,105.0,1192.0042560528411,7,41,0,1,0,12,0
../codelingua/segment_trees/r1_level3_Python_C/qid_atcoder_ABC136_B___atcoder_AGC034_B___atcoder_ABC135_D.json,52,13,39,26,1.31,3,1,1,0.5,1.5,correct,51,719.1764705882352,2817.0,105.0,659.18840116866,3,38,0,0,0,10,0
../codelingua/segment_trees/r1_level3_Python_C/qid_atcoder_AGC035_B___atcoder_ABC129_E___codeforces_110_B.json,157,53,104,27,1.5,6,1,1,0.17197452229299362,3.8518518518518516,incorrect,156,502.2371794871795,9031.0,62.0,1002.3192210081157,13,97,1,1,0,44,0
../codelingua/segment_trees/r1_level3_Python_C/qid_codeforces_242_B___codeforces_622_A___atcoder_ABC174_C.json,35,11,24,18,1.42,3,1,1,0.5142857142857142,1.3333333333333333,correct,34,1093.1764705882354,8697.0,85.0,1755.21594062311,2,26,0,0,0,6,0
../codelingua/segment_trees/r1_level3_Python_C/qid_atcoder_ABC112_C___atcoder_AGC034_B___atcoder_ABC124_C.json,51,13,38,34,1.32,3,1,1,0.6666666666666666,1.1176470588235294,correct,50,563.68,3767.0,72.0,718.2351510785991,5,27,1,0,0,17,0
../codelingua/segment_trees/r1_level3_Python_C/qid_atcoder_ABC043_B___codeforces_669_A___atcoder_ABC174_C.json,46,20,26,16,1.73,4,1,1,0.34782608695652173,1.625,incorrect,45,4435.4,185046.0,101.0,27537.04008521151,2,35,0,0,0,8,0
../codelingua/segment_trees/r1_level3_Python_C/qid_codeforces_673_A___atcoder_ABC135_D___atcoder_ABC042_A.json,93,26,67,31,1.37,3,1,1,0.3333333333333333,2.161290322580645,correct,92,358.8695652173913,4213.0,103.0,552.6464246802803,1,69,0,0,0,22,0
../codelingua/segment_trees/r1_level3_Python_C/qid_codeforces_669_A___atcoder_ABC135_D___atcoder_ABC043_B.json,80,30,50,32,1.58,4,1,1,0.4,1.5625,correct,79,772.4303797468355,5202.0,103.0,1058.6924165740454,6,63,1,2,0,7,0
../codelingua/segment_trees/r1_level3_Python_C/qid_atcoder_ABC169_E___atcoder_ABC042_A___atcoder_ABC051_A.json,88,23,65,52,1.34,3,1,1,0.5909090909090909,1.25,correct,87,485.5402298850575,3583.0,100.0,575.4758961795598,2,72,0,0,0,13,0
../codelingua/segment_trees/r1_level3_Python_C/qid_codeforces_25_A___codeforces_96_B___codeforces_622_A.json,31,4,27,24,1.11,2,1,1,0.7741935483870968,1.125,correct,30,676.4,4489.0,101.0,1080.6416867641253,1,9,0,0,0,20,0
../codelingua/segment_trees/r1_level3_Python_C/qid_codeforces_265_B___atcoder_ABC136_B___atcoder_ABC155_E.json,53,14,39,24,1.33,3,1,1,0.4528301886792453,1.625,correct,52,876.3846153846154,5478.0,104.0,1126.138450615532,5,36,0,4,0,7,0
../codelingua/segment_trees/r1_level3_Python_C/qid_codeforces_148_B___atcoder_ABC129_E___codeforces_672_A.json,90,32,58,19,1.53,4,1,1,0.2111111111111111,3.0526315789473686,correct,89,704.685393258427,6894.0,101.0,1110.1601194453644,8,66,0,1,0,14,0
../codelingua/segment_trees/r1_level3_Python_C/qid_atcoder_AGC002_A___atcoder_ABC132_A___atcoder_AGC034_B.json,64,22,42,20,1.5,4,1,1,0.3125,2.1,correct,63,594.4603174603175,5376.0,62.0,844.0571916373536,5,45,2,0,0,11,0
../codelingua/segment_trees/r1_level3_Python_C/qid_codeforces_148_B___atcoder_AGC034_B___codeforces_49_A.json,57,13,44,26,1.27,2,1,1,0.45614035087719296,1.6923076923076923,correct,56,570.1428571428571,4071.0,100.0,741.8457185492616,3,44,0,1,0,7,1
../codelingua/segment_trees/r1_level3_Python_C/qid_atcoder_AGC002_A___codeforces_59_A___atcoder_ABC129_E.json,43,11,32,24,1.31,4,1,1,0.5581395348837209,1.3333333333333333,correct,42,1076.952380952381,8265.0,62.0,1511.162853040276,5,26,0,3,0,8,0
../codelingua/segment_trees/r1_level3_Python_C/qid_codeforces_340_A___codeforces_276_B___atcoder_ABC158_A.json,37,13,24,14,1.5,4,1,1,0.3783783783783784,1.7142857142857142,correct,36,788.9444444444445,4378.0,103.0,955.1929631364528,4,20,1,1,0,10,0
../codelingua/segment_trees/r1_level3_Python_C/qid_atcoder_ABC178_B___codeforces_669_A___atcoder_ABC129_E.json,79,18,61,41,1.28,3,1,1,0.5189873417721519,1.4878048780487805,incorrect,78,736.6153846153846,5736.0,100.0,1124.5058046516722,2,62,0,1,2,11,0
../codelingua/segment_trees/r1_level3_Python_C/qid_codeforces_131_B___atcoder_AGC046_A___atcoder_ABC178_A.json,56,10,46,40,1.2,3,1,1,0.7142857142857143,1.15,correct,55,634.2181818181818,4237.0,105.0,753.3839877490316,3,31,1,1,0,19,0
../codelingua/segment_trees/r1_level3_Python_C/qid_atcoder_ABC124_A___codeforces_514_A___atcoder_ABC114_C.json,49,12,37,29,1.3,3,1,1,0.5918367346938775,1.2758620689655173,correct,48,670.1666666666666,4292.0,102.0,918.5969952684976,6,32,0,0,0,10,0
../codelingua/segment_trees/r1_level3_Python_C/qid_atcoder_ABC174_E___codeforces_514_A___atcoder_ABC042_A.json,83,23,60,37,1.37,3,1,2,0.4457831325301205,1.6216216216216217,correct,82,369.9634146341463,4543.0,105.0,531.9044619757178,2,60,0,0,0,19,1
../codelingua/segment_trees/r1_level3_Python_C/qid_codeforces_276_B___atcoder_ABC124_C___codeforces_622_A.json,47,14,33,22,1.39,3,1,1,0.46808510638297873,1.5,correct,46,707.8260869565217,6773.0,74.0,1294.4226049452461,0,35,0,0,0,11,0
../codelingua/segment_trees/r1_level3_Python_C/qid_atcoder_ABC178_A___atcoder_ABC124_C___atcoder_ABC132_A.json,50,13,37,22,1.32,4,1,1,0.44,1.6818181818181819,correct,49,733.469387755102,4393.0,104.0,869.8246974256942,2,38,0,1,0,8,0
../codelingua/segment_trees/r1_level3_Python_C/qid_atcoder_ABC162_D___codeforces_669_A___codeforces_147_A.json,72,27,45,19,1.58,6,1,1,0.2638888888888889,2.3684210526315788,correct,71,670.3098591549295,4039.0,102.0,796.0409284443552,7,41,0,1,0,22,0
../codelingua/segment_trees/r1_level3_Python_C/qid_atcoder_ABC162_D___codeforces_678_B___atcoder_ABC051_A.json,59,14,45,22,1.29,2,1,1,0.3728813559322034,2.0454545454545454,correct,58,668.0,3671.0,102.0,738.3499146686672,4,44,1,0,0,9,0
../codelingua/segment_trees/r1_level3_Python_C/qid_codeforces_25_A___codeforces_678_B___atcoder_ABC124_C.json,61,15,46,34,1.3,6,1,1,0.5573770491803278,1.3529411764705883,correct,60,735.6166666666667,4553.0,74.0,1086.691341137839,3,46,0,1,0,10,0
../codelingua/segment_trees/r1_level3_Python_C/qid_codeforces_231_A___atcoder_ABC149_C___atcoder_ABC174_C.json,77,23,54,32,1.41,6,1,1,0.4155844155844156,1.6875,correct,76,472.7894736842105,4554.0,103.0,745.9252208416868,3,54,2,2,0,15,0
../codelingua/segment_trees/r1_level3_Python_C/qid_codeforces_518_B___atcoder_ABC169_C___codeforces_672_A.json,82,28,54,35,1.5,4,1,1,0.4268292682926829,1.542857142857143,incorrect,81,744.8148148148148,4742.0,85.0,891.1138270601449,14,56,2,1,0,8,0
../codelingua/segment_trees/r1_level3_Python_C/qid_atcoder_ABC164_D___codeforces_678_B___atcoder_ABC178_A.json,48,13,35,30,1.34,3,1,1,0.625,1.1666666666666667,correct,47,1259.1702127659576,6926.0,100.0,1693.2445997981526,10,31,1,0,0,5,0
../codelingua/segment_trees/r1_level3_Python_C/qid_atcoder_AGC005_B___atcoder_ABC124_C___atcoder_ABC114_C.json,69,25,44,24,1.55,7,1,1,0.34782608695652173,1.8333333333333333,correct,68,761.7941176470588,6002.0,104.0,1046.7188614380914,10,40,0,1,0,17,0
../codelingua/segment_trees/r1_level3_Python_C/qid_atcoder_ABC152_C___codeforces_579_A___codeforces_678_B.json,45,13,32,25,1.38,4,1,1,0.5555555555555556,1.28,correct,44,852.6590909090909,3281.0,103.0,890.1036506976031,8,26,0,0,0,10,0
