file,total_nodes,leaf_nodes,internal_nodes,max_depth,average_branching_factor,max_branching_factor,min_branching_factor,first_branching_factor,depth_per_nodes,internal_per_depth,state,total_segments,avg_segment_len,max_segment_len,min_segment_len,std_dev_len,code_analysis,mental_execution,test_generation,bug_fixing,language_mapping,high_level_plan,empty
../codelingua/segment_trees/qwq_level2_Java_Fortran/qid_atcoder_ABC132_A___codeforces_49_A.json,125,43,82,44,1.51,4,1,1,0.352,1.8636363636363635,correct,124,151.3790322580645,822.0,30.0,143.3783211347294,46,37,8,1,5,25,2
../codelingua/segment_trees/qwq_level2_Java_Fortran/qid_codeforces_25_A___codeforces_58_B.json,87,26,61,39,1.41,3,1,1,0.4482758620689655,1.564102564102564,incorrect,86,163.2674418604651,1348.0,32.0,195.24828383179528,28,10,1,1,10,32,4
../codelingua/segment_trees/qwq_level2_Java_Fortran/qid_atcoder_ABC142_A___codeforces_49_A.json,214,73,141,33,1.51,7,1,1,0.1542056074766355,4.2727272727272725,correct,213,140.32394366197184,800.0,30.0,123.99213775834177,54,84,10,8,16,30,11
../codelingua/segment_trees/qwq_level2_Java_Fortran/qid_atcoder_ABC070_B___atcoder_ABC149_C.json,150,48,102,46,1.46,5,1,1,0.30666666666666664,2.217391304347826,incorrect,149,166.98657718120805,921.0,31.0,160.72924970428514,69,34,0,4,9,33,0
../codelingua/segment_trees/qwq_level2_Java_Fortran/qid_atcoder_ABC108_B___atcoder_ABC114_C.json,1,1,0,0,0.0,0,0,0,0.0,0.0,incorrect,0,,,,,0,0,0,0,0,0,0
../codelingua/segment_trees/qwq_level2_Java_Fortran/qid_codeforces_596_B___atcoder_ABC051_A.json,96,28,68,45,1.4,4,1,1,0.46875,1.511111111111111,correct,95,160.70526315789473,723.0,31.0,136.169549637943,46,4,4,4,9,24,4
../codelingua/segment_trees/qwq_level2_Java_Fortran/qid_atcoder_ABC174_C___codeforces_8_B.json,184,79,105,31,1.74,6,1,1,0.16847826086956522,3.3870967741935485,incorrect,183,155.38251366120218,1123.0,30.0,168.82582910108502,60,45,2,5,4,52,15
../codelingua/segment_trees/qwq_level2_Java_Fortran/qid_atcoder_ABC124_C___atcoder_ABC151_A.json,102,35,67,43,1.51,5,1,1,0.4215686274509804,1.558139534883721,incorrect,101,174.40594059405942,1249.0,30.0,212.46864136704133,41,24,1,2,8,23,2
../codelingua/segment_trees/qwq_level2_Java_Fortran/qid_atcoder_ABC155_D___atcoder_ABC169_D.json,1,1,0,0,0.0,0,0,0,0.0,0.0,incorrect,0,,,,,0,0,0,0,0,0,0
../codelingua/segment_trees/qwq_level2_Java_Fortran/qid_atcoder_ABC112_C___atcoder_ABC124_A.json,105,36,69,32,1.51,4,1,1,0.3047619047619048,2.15625,correct,104,215.05769230769232,1240.0,32.0,229.84468487122973,41,23,2,1,3,29,5
../codelingua/segment_trees/qwq_level2_Java_Fortran/qid_atcoder_ABC042_A___atcoder_ABC151_A.json,53,18,35,15,1.49,4,1,1,0.2830188679245283,2.3333333333333335,correct,52,159.69230769230768,786.0,30.0,161.8019290780974,23,13,0,1,5,10,0
../codelingua/segment_trees/qwq_level2_Java_Fortran/qid_atcoder_ABC154_A___atcoder_ABC155_E.json,1,1,0,0,0.0,0,0,0,0.0,0.0,incorrect,0,,,,,0,0,0,0,0,0,0
../codelingua/segment_trees/qwq_level2_Java_Fortran/qid_atcoder_AGC028_B___atcoder_ABC170_A.json,1,1,0,0,0.0,0,0,0,0.0,0.0,incorrect,0,,,,,0,0,0,0,0,0,0
../codelingua/segment_trees/qwq_level2_Java_Fortran/qid_atcoder_ABC174_C___atcoder_ABC114_C.json,135,46,89,37,1.51,5,1,1,0.2740740740740741,2.4054054054054053,incorrect,134,201.52238805970148,1074.0,32.0,200.44640843103403,50,35,2,2,8,36,1
../codelingua/segment_trees/qwq_level2_Java_Fortran/qid_atcoder_ABC136_B___atcoder_ABC142_A.json,124,33,91,55,1.35,3,1,1,0.4435483870967742,1.6545454545454545,correct,123,183.64227642276424,1375.0,30.0,198.0696238774945,55,32,3,2,3,26,2
../codelingua/segment_trees/qwq_level2_Java_Fortran/qid_codeforces_581_A___codeforces_672_A.json,117,40,77,32,1.51,4,1,1,0.27350427350427353,2.40625,incorrect,116,150.94827586206895,846.0,32.0,134.46259184508216,39,27,2,6,10,27,5
../codelingua/segment_trees/qwq_level2_Java_Fortran/qid_codeforces_669_A___atcoder_ABC132_A.json,117,35,82,47,1.41,5,1,1,0.4017094017094017,1.7446808510638299,correct,116,154.06034482758622,1012.0,30.0,170.51493821047922,36,28,7,6,4,32,3
../codelingua/segment_trees/qwq_level2_Java_Fortran/qid_codeforces_534_B___atcoder_ABC051_A.json,112,42,70,25,1.59,4,1,2,0.22321428571428573,2.8,correct,111,198.61261261261262,1471.0,30.0,224.4756383287777,45,13,1,3,14,28,7
../codelingua/segment_trees/qwq_level2_Java_Fortran/qid_atcoder_ABC170_A___atcoder_ABC124_C.json,160,49,111,48,1.43,3,1,1,0.3,2.3125,correct,159,173.11320754716982,801.0,30.0,181.1589267002618,56,29,4,3,12,49,6
../codelingua/segment_trees/qwq_level2_Java_Fortran/qid_codeforces_55_A___atcoder_ABC124_C.json,1,1,0,0,0.0,0,0,0,0.0,0.0,incorrect,0,,,,,0,0,0,0,0,0,0
