file,is_fortran,total_nodes,leaf_nodes,internal_nodes,max_depth,average_branching_factor,max_branching_factor,min_branching_factor,first_branching_factor,depth_per_nodes,internal_per_depth,state,log_length,log_word_count,avg_sent_len,sent_len_cv,hesitation_rate,correction_rate,confidence_rate,conf_hesit_ratio,backtrack_rate,forward_rate,fw_bt_ratio,question_rate,code_density,early_hesit,mid_hesit,late_hesit,hesit_trend,early_correct,late_correct,correct_trend,analysis_rate,exec_rate,plan_rate,verify_rate,strategy_entropy,lex_diversity,conclusion_strength,first_person_rate,paragraph_rate,success_words,failure_words,success_fail_ratio,total_segments,avg_segment_len,max_segment_len,min_segment_len,std_dev_len,code_analysis,mental_execution,test_generation,bug_fixing,language_mapping,high_level_plan,empty
./segment_tree/r1_java_fortran_2_segmented_reasoning/qid_codeforces_421_A___codeforces_579_A.json,1,105,36,69,24,1.51,4,1,1,0.2285714285714285,2.875,incorrect,9.629182277125986,7.893198869544609,12.682464454976303,0.6593347450344806,3.3607169529499625,0.7468259895444362,3.3607169529499625,1.0,1.8670649738610905,7.0948469006721435,3.3333333333333335,0.1753554502369668,0.2987303958177745,3.36322869955157,5.555555555555555,1.1273957158962795,-2.2358329836552904,2.242152466367713,0.0,-2.242152466367713,0.0189573459715639,0.0142180094786729,0.0142180094786729,0.0094786729857819,1.3476506408805429,0.0851381628080657,4,0.4480955937266617,3.958177744585511,3.3607169529499625,11.20238984316654,0.3225806451612903,104,144.27884615384616,687.0,33.0,108.90714462381256,42,16,3,6,0,31,6
./segment_tree/r1_java_fortran_2_segmented_reasoning/qid_codeforces_299_A___atcoder_ABC151_A.json,1,161,58,103,24,1.55,5,1,1,0.1490683229813664,4.291666666666667,incorrect,10.194364515884429,8.379997952238393,10.67076167076167,0.6630794741362542,5.507113354749885,4.589261128958238,1.3767783386874712,0.28,5.507113354749885,1.8357044515832952,0.36,0.2653562653562653,0.3900871959614502,5.34045393858478,6.160164271047228,5.0,-0.3404539385847798,4.672897196261682,2.857142857142857,-1.8157543391188251,0.0073710073710073,0.0049140049140049,0.0122850122850122,0.0,1.0247237998439085,0.0679210647085819,2,0.252409362092703,4.979348324919688,0.6883891693437356,5.966039467645709,0.1481481481481481,160,163.41875,1356.0,31.0,183.31796866005195,75,27,4,6,4,36,8
./segment_tree/r1_java_fortran_2_segmented_reasoning/qid_codeforces_617_B___atcoder_ABC158_A.json,1,98,41,57,28,1.7,4,1,2,0.2857142857142857,2.0357142857142856,incorrect,9.647174939830403,7.870165946469845,11.464912280701755,0.7963290700386779,3.8211692777990063,1.9105846388995031,0.7642338555598013,0.2727272727272727,3.8211692777990063,6.11387084447841,1.5454545454545454,0.1929824561403508,0.6113870844478411,9.019165727170236,1.141552511415525,1.1682242990654206,-7.850941428104815,4.509582863585118,1.1682242990654206,-3.3413585645196973,0.0219298245614035,0.0350877192982456,0.0263157894736842,0.0131578947368421,1.3231930962255598,0.0897974780282766,1,0.4585403133358807,4.508979747802828,1.5284677111196026,4.203286205578907,0.4166666666666667,97,156.84536082474227,710.0,30.0,138.05489097080985,52,17,2,2,4,18,2
./segment_tree/r1_java_fortran_2_segmented_reasoning/qid_atcoder_ABC104_C___codeforces_96_B.json,1,170,61,109,54,1.55,5,1,1,0.3176470588235294,2.0185185185185186,correct,10.764603783665628,8.932740634865914,12.627946127946128,0.7715612201987525,6.996699669966997,5.808580858085809,0.396039603960396,0.074074074074074,7.788778877887789,1.32013201320132,0.1833333333333333,0.4208754208754209,1.2013201320132014,9.800362976406534,8.66482867270579,1.7536168347216134,-8.04674614168492,8.711433756805809,1.31521262604121,-7.396221130764599,0.0252525252525252,0.0016835016835016,0.0,0.0033670033670033,0.567308801720102,0.0433003300330033,6,0.594059405940594,3.036303630363036,1.4521452145214522,3.696369636963696,0.4137931034482758,169,276.0414201183432,1845.0,30.0,359.79865988510034,92,20,3,2,3,44,5
./segment_tree/r1_java_fortran_2_segmented_reasoning/qid_atcoder_AGC002_B___atcoder_ABC170_A.json,1,153,56,97,40,1.57,6,1,1,0.261437908496732,2.425,correct,10.29960914564114,8.49596955496461,10.752212389380531,0.652969590811663,4.495300367797303,2.043318348998774,0.4086636697997548,0.1304347826086956,4.086636697997548,4.290968532897425,1.0476190476190477,0.4247787610619469,0.3882304863097671,6.692693809258227,3.3112582781456954,3.14070351758794,-3.551990291670287,3.9040713887339655,0.628140703517588,-3.2759306852163776,0.0464601769911504,0.0331858407079646,0.0022123893805309,0.0066371681415929,0.988639246309849,0.0557825909276665,1,0.1838986514098896,4.147936248467511,0.4086636697997548,6.334286881896199,0.09375,152,191.53947368421052,1501.0,30.0,206.63894613709272,55,43,0,2,6,36,10
./segment_tree/r1_java_fortran_2_segmented_reasoning/qid_codeforces_400_B___codeforces_622_A.json,1,142,61,81,27,1.74,5,1,1,0.1901408450704225,3.0,correct,10.529399245077244,8.637462023807181,11.019723865877712,0.7326057431090341,4.7889322454771195,4.079460801702731,0.886839304717985,0.2142857142857142,5.321035828307911,2.1284143313231643,0.4193548387096774,0.291913214990138,0.6917346576800284,6.217120994739359,6.787330316742081,1.1235955056179776,-5.093525489121381,5.738880918220947,1.1235955056179776,-4.61528541260297,0.0236686390532544,0.0019723865877712,0.0,0.0019723865877712,0.5226893558787922,0.0505498403689251,0,0.4434196523589925,4.008513657325293,0.886839304717985,7.09471443774388,0.1463414634146341,141,260.2269503546099,2459.0,33.0,318.4756184611385,70,22,1,2,1,38,7
./segment_tree/r1_java_fortran_2_segmented_reasoning/qid_codeforces_23_B___codeforces_110_B.json,1,104,41,63,26,1.63,5,1,1,0.25,2.423076923076923,incorrect,9.95441828120467,8.18004072349016,14.829166666666667,0.8010498771557051,3.6434977578475336,2.242152466367713,0.5605381165919282,0.2142857142857142,2.802690582959641,2.802690582959641,1.0,0.2333333333333333,0.3643497757847533,1.670843776106934,4.9916805324459235,4.273504273504274,2.6026604973973404,0.0,3.418803418803418,3.418803418803418,0.0083333333333333,0.0041666666666666,0.0125,0.0,1.007222027270121,0.0725896860986547,0,0.4204035874439462,4.45627802690583,0.2802690582959641,7.567264573991031,0.0714285714285714,103,202.18446601941747,1046.0,30.0,205.97081211328032,43,15,0,3,2,37,3
./segment_tree/r1_java_fortran_2_segmented_reasoning/qid_atcoder_AGC035_B___atcoder_ABC151_A.json,1,339,120,219,76,1.54,7,1,1,0.2241887905604719,2.8815789473684212,correct,10.933374790992824,9.12172771361958,9.770877944325482,0.7120571897784853,3.7154409354168942,3.387607911703639,1.4206097694241069,0.4,3.824718609987979,2.731941864277128,0.7222222222222222,0.5021413276231264,0.8086547918260298,6.138555977784273,3.5110118097669964,0.7698229407236336,-5.36873303706064,5.553931598947676,0.7698229407236336,-4.784108658224042,0.0074946466809421,0.0021413276231263,0.0032119914346895,0.0,0.9568649408083048,0.0453502349470003,4,0.1529887443995191,4.414818052671839,1.4206097694241069,3.7154409354168942,0.4,338,161.75739644970415,1599.0,30.0,177.5790717555017,164,33,7,7,3,120,4
./segment_tree/r1_java_fortran_2_segmented_reasoning/qid_atcoder_ABC114_C___atcoder_ABC155_E.json,1,197,68,129,47,1.52,5,1,1,0.2385786802030456,2.74468085106383,correct,10.867996856680758,8.98054977794018,13.413153456998314,0.8494017664546196,4.656430908633275,4.027183488547697,0.7550969041026933,0.1842105263157894,5.159828844701736,2.768688648376542,0.5476190476190477,0.1821247892074199,2.139441228290964,5.76271186440678,4.903809883062995,2.982530890498509,-2.7801809739082715,4.745762711864407,2.982530890498509,-1.7632318213658975,0.0337268128161888,0.0134907251264755,0.0,0.0033726812816188,0.803948580338554,0.0492071482506921,5,0.8306065945129625,4.190787817769947,0.7550969041026933,2.51698968034231,0.3333333333333333,196,260.0,2799.0,30.0,369.46392211363445,91,26,2,7,0,67,3
./segment_tree/r1_java_fortran_2_segmented_reasoning/qid_atcoder_ABC164_D___atcoder_ABC051_A.json,1,227,80,147,55,1.54,9,1,1,0.2422907488986784,2.672727272727273,correct,10.470334276979898,8.698347400458186,10.487632508833922,0.6696322406725949,4.672897196261682,3.8384512683578103,1.502002670226969,0.3448275862068966,4.506008010680908,4.506008010680908,1.0,0.3003533568904594,0.2503337783711615,2.93398533007335,6.018054162487462,5.115089514066496,2.1811041839931464,0.4889975550122249,5.115089514066496,4.626091959054271,0.0159010600706713,0.0017667844522968,0.0,0.0,0.35778169779081,0.056909212283044,2,0.4672897196261681,4.572763684913218,1.502002670226969,6.842456608811749,0.238095238095238,226,154.07079646017698,860.0,30.0,137.79822394044348,116,22,9,5,6,61,7
./segment_tree/r1_java_fortran_2_segmented_reasoning/qid_codeforces_147_A___atcoder_ABC151_A.json,1,226,74,152,76,1.48,6,1,1,0.336283185840708,2.0,incorrect,10.734242182303689,8.809713540508268,10.6928,0.8237061837539222,5.2254404299790975,3.881755747984473,0.5971931919976112,0.1388888888888889,5.374738727978501,2.090176171991639,0.4054054054054054,0.32,0.5822633621976709,7.124895222129086,6.100422336931018,2.2904260192395784,-4.834469202889508,5.029337803855825,0.9161704076958316,-4.113167396159994,0.024,0.0048,0.0016,0.0048,0.942176043956754,0.0531501940877874,0,0.2090176171991639,4.7626157061809495,0.4478948939982084,3.7324574499850702,0.1538461538461538,225,195.19555555555556,1371.0,30.0,218.58648373816683,119,39,14,4,2,41,6
./segment_tree/r1_java_fortran_2_segmented_reasoning/qid_atcoder_ABC133_B___atcoder_ABC124_C.json,1,241,93,148,44,1.62,5,1,1,0.1825726141078838,3.363636363636364,incorrect,10.818757763856276,8.938925271988273,10.177631578947368,0.9825534565832033,4.198373130411965,3.0175806874836,0.9183941222776174,0.2424242424242424,3.804775649435843,2.4927840461821047,0.6666666666666666,0.3368421052631579,1.4169509315140385,5.277973258268824,3.4602076124567476,3.6452004860267313,-1.632772772242093,2.8149190710767065,2.8351559335763468,0.0202368624996402,0.0157894736842105,0.0118421052631578,0.0,0.0013157894736842,0.838674246133521,0.0545788506953555,5,0.3935974809761217,6.481238520073472,4.985568092364209,3.4111781684597218,1.4444444444444444,240,201.07083333333333,1288.0,30.0,215.92339215480425,132,23,2,19,3,54,7
./segment_tree/r1_java_fortran_2_segmented_reasoning/qid_codeforces_58_B___atcoder_ABC158_A.json,1,140,51,89,36,1.56,5,1,1,0.2571428571428571,2.4722222222222223,correct,9.879450974707886,8.15708378502887,10.962264150943396,0.6694349854892371,5.448809865213651,3.1545741324921135,0.8603383997705765,0.2,5.162030398623458,4.014912532262691,0.7894736842105263,0.3144654088050314,0.2581015199311729,6.808510638297872,3.404255319148936,6.145741878841089,-0.6627687594567835,4.25531914893617,3.5118525021949076,-0.7434666467412625,0.0251572327044025,0.0345911949685534,0.0125786163522012,0.0062893081761006,1.2142773425941136,0.0708345282477774,4,0.3728133065672498,3.0111843991970177,0.8603383997705765,10.61084026383711,0.1052631578947368,139,138.6978417266187,425.0,31.0,87.17138330766508,71,20,4,4,2,31,7
./segment_tree/r1_java_fortran_2_segmented_reasoning/qid_codeforces_92_A___codeforces_58_B.json,1,85,31,54,18,1.56,6,1,1,0.2117647058823529,3.0,correct,9.925297966799976,8.13505390861157,14.315126050420169,0.8288453879262614,8.501905599530929,7.036059806508356,1.465845793022574,0.2,9.381413075344474,2.638522427440633,0.303030303030303,0.1596638655462184,0.7622398123717385,7.005253940455342,8.76424189307625,8.857395925597874,1.8521419851425325,4.378283712784588,8.857395925597874,4.479112212813286,0.088235294117647,0.0126050420168067,0.0,0.0042016806722689,0.5310516587324636,0.0688947522720609,4,0.7622398123717385,4.426854294928174,1.465845793022574,4.983875696276752,0.3333333333333333,84,237.23809523809524,2147.0,33.0,294.8525307960067,37,20,0,3,1,20,3
./segment_tree/r1_java_fortran_2_segmented_reasoning/qid_atcoder_ABC171_E___atcoder_ABC114_C.json,1,210,82,128,47,1.63,6,1,1,0.2238095238095238,2.723404255319149,incorrect,10.94142938500409,9.09121894106832,12.245152354570637,0.8071933445886289,5.182514646237044,3.1545741324921135,0.4506534474988733,0.1063829787234042,4.957187922487607,2.591257323118522,0.5333333333333333,0.3199445983379501,0.7886435331230284,7.562008469449486,5.139500734214391,2.458728486125746,-5.103279983323739,3.0248033877797944,1.7562346329469618,-1.2685687548328326,0.020775623268698,0.0083102493074792,0.0,0.002770083102493,0.843044486631016,0.0430374042361424,0,0.1802613789995493,5.700766110860748,0.6759801712483101,4.844524560612888,0.1590909090909091,209,263.9043062200957,2574.0,31.0,374.8514839632414,105,24,7,5,3,60,5
./segment_tree/r1_java_fortran_2_segmented_reasoning/qid_codeforces_514_A___atcoder_ABC132_A.json,1,146,54,92,36,1.58,5,1,1,0.2465753424657534,2.5555555555555554,correct,10.323742746116928,8.465899897028686,12.327272727272728,0.9121254142699994,5.264266161297115,3.5797009896820384,0.8422825858075385,0.1923076923076923,5.895978100652769,1.8951358180669615,0.3448275862068966,0.2883116883116883,0.9265108443882922,6.41025641025641,5.909389363099146,3.309066843150232,-3.1011895671061778,4.662004662004662,3.309066843150232,-1.3529378188544303,0.0233766233766233,0.0025974025974025,0.0,0.0025974025974025,0.6101206268194538,0.0661191829858917,4,0.27374184038745,4.421983575489577,0.8422825858075385,4.6325542219414615,0.217391304347826,145,204.6,2107.0,30.0,273.7259477003312,74,19,1,5,2,36,8
./segment_tree/r1_java_fortran_2_segmented_reasoning/qid_codeforces_333_B___atcoder_ABC122_D.json,1,155,59,96,36,1.6,5,1,1,0.232258064516129,2.6666666666666665,correct,10.72311318711968,8.907747686788648,8.32844243792325,1.093755868701619,5.008121277747699,3.789929615592853,0.4060638873849486,0.1052631578947368,5.143475906876015,1.6242555495397943,0.3333333333333333,0.2505643340857788,0.8662696264212236,9.022556390977444,3.3542976939203353,2.1331058020477816,-6.8894505889296624,6.7669172932330826,1.706484641638225,-5.060432651594857,0.0169300225733634,0.0169300225733634,0.0011286681715575,0.0011286681715575,0.9245753645503504,0.044125609095831,0,0.2571737953438007,4.26367081754196,0.4060638873849486,3.519220357336221,0.1481481481481481,154,291.14935064935065,1611.0,30.0,313.99125299976095,84,23,5,0,0,38,4
./segment_tree/r1_java_fortran_2_segmented_reasoning/qid_atcoder_ABC126_D___atcoder_ABC125_B.json,1,199,69,130,59,1.52,5,1,1,0.2964824120603015,2.2033898305084745,incorrect,10.687457587169671,8.864605368075784,14.785714285714286,0.8572467431359035,5.087620124364048,1.978518937252685,0.9892594686263424,0.2162162162162162,3.95703787450537,3.815715093273035,0.9655172413793104,0.2205882352941176,0.4663651780667043,5.050505050505051,7.390300230946882,2.9940119760479043,-2.056493074457147,0.0,2.1385799828913603,2.1385799828913603,0.0126050420168067,0.0042016806722689,0.0063025210084033,0.0,0.9912675575903398,0.0500282645562464,4,0.4663651780667043,5.412662521198417,0.847936687394008,4.381006218202375,0.21875,198,217.989898989899,1115.0,30.0,212.374298202597,84,13,1,4,2,88,6
./segment_tree/r1_java_fortran_2_segmented_reasoning/qid_codeforces_92_A___atcoder_ABC124_C.json,1,156,63,93,46,1.67,5,1,1,0.2948717948717949,2.0217391304347827,incorrect,10.369012417071955,8.488999457045455,12.675392670157068,0.7886384083618438,3.4979423868312756,2.674897119341564,1.440329218106996,0.4444444444444444,3.292181069958848,2.2633744855967075,0.7058823529411765,0.2094240837696335,1.1522633744855968,2.8042624789680315,7.037747920665387,0.6596306068601583,-2.1446318721078734,1.682557487380819,0.0,-1.682557487380819,0.0157068062827225,0.0078534031413612,0.0026178010471204,0.0,0.8980231275576666,0.0732510288065843,2,0.6584362139917695,5.432098765432099,1.646090534979424,4.938271604938271,0.36,155,200.13548387096773,2219.0,30.0,260.03441524025675,67,19,4,1,4,56,4
./segment_tree/r1_java_fortran_2_segmented_reasoning/qid_codeforces_49_A___atcoder_AGC034_B.json,1,148,57,91,31,1.62,5,1,2,0.2094594594594594,2.935483870967742,correct,10.254179634797,8.465689348549121,10.16557734204793,0.8087614009032106,4.844144903117102,3.5804549283909015,1.6849199663016006,0.375,5.054759898904802,2.1061499578770007,0.44,0.2069716775599128,0.8003369839932603,7.29483282674772,2.5510204081632653,4.557291666666667,-2.7375411600810526,4.25531914893617,3.90625,-0.3490691489361701,0.0043572984749455,0.0065359477124183,0.0,0.0065359477124183,1.073240839183757,0.058972198820556,1,0.6318449873631002,4.085930918281382,1.8955349620893007,4.422914911541701,0.4545454545454545,147,190.18367346938777,1148.0,31.0,181.92230843676413,65,27,6,5,1,37,6
./segment_tree/r1_java_fortran_2_segmented_reasoning/qid_atcoder_ABC169_C___atcoder_ABC170_A.json,1,177,65,112,45,1.57,9,1,1,0.2542372881355932,2.488888888888889,correct,10.176563472598549,8.414495793177895,10.1941309255079,0.5856382487809336,5.5420084238528045,2.6601640434493463,0.4433606739082243,0.1153846153846153,5.763688760806916,4.876967412990467,0.8518518518518519,0.2167042889390519,0.110840168477056,7.033248081841432,6.05245460659045,3.4223134839151266,-3.6109345979263057,3.19693094629156,2.053388090349076,-1.1435428559424836,0.0316027088036117,0.0180586907449209,0.0045146726862302,0.0090293453724604,1.1642252896973404,0.0598536909776102,0,0.110840168477056,4.566614941254711,0.6650410108623366,5.5420084238528045,0.1538461538461538,176,146.45454545454547,778.0,31.0,117.0436215718283,77,45,3,7,1,35,8
./segment_tree/r1_java_fortran_2_segmented_reasoning/qid_codeforces_37_A___atcoder_ABC135_D.json,1,127,51,76,44,1.66,5,1,1,0.3464566929133858,1.7272727272727273,incorrect,10.46564297002356,8.646992628951082,14.088669950738916,0.9321653402827896,5.446240337315531,2.9866479269149684,2.1082220660576247,0.40625,5.973295853829937,1.5811665495432186,0.2857142857142857,0.2832512315270936,0.6148981026001406,7.550731477111846,4.634397528321318,3.674219228413962,-3.876512248697884,4.247286455875413,1.837109614206981,-2.4101768416684317,0.0123152709359605,0.0246305418719211,0.0024630541871921,0.0049261083743842,1.0809259997296048,0.0537596626844694,2,0.1581166549543218,4.83134223471539,4.743499648629656,4.392129304286718,1.0769230769230769,126,273.2936507936508,2068.0,30.0,328.68097766582883,60,22,3,4,1,32,4
./segment_tree/r1_java_fortran_2_segmented_reasoning/qid_codeforces_596_B___atcoder_ABC051_A.json,1,108,49,59,34,1.81,5,1,2,0.3148148148148148,1.7352941176470589,incorrect,9.690356211348645,7.871692664323645,11.824324324324325,0.7776443759908537,7.630675314765357,5.34147272033575,0.0,0.0476190476190476,7.630675314765357,5.34147272033575,0.7142857142857143,0.2207207207207207,0.3815337657382678,5.422993492407809,5.7405281285878305,12.048192771084338,6.625199278676529,1.084598698481562,9.63855421686747,8.553955518385909,0.0,0.009009009009009,0.0045045045045045,0.0,0.6571310568593485,0.0827928271652041,1,0.3052270125906143,4.50209843571156,0.0,4.959938954597481,0.0714285714285714,107,148.7663551401869,778.0,34.0,126.6013338210499,56,16,3,2,2,26,2
